"id","metagenomes_id","domain","phylum","class","order","family","genus","species","strain","abundance","avg_evalue","evalue_std_dev","avg_percent_ident","percent_ident_std_dev","avg_align_len","align_len_std_dev"
242184,2357,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","-","-",337,-22.00,0.00,100.00,0.00,52.00,0.00
242185,2357,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii","Alistipes finegoldii",4,-106.60,10.86,99.50,0.40,197.80,18.42
242186,2357,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","-",6,-130.67,0.82,99.72,0.69,238.00,0.00
242187,2357,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii","Alistipes shahii WAL 8301",25,-120.50,17.68,99.59,0.58,220.50,31.82
242188,2357,"Bacteria","Firmicutes","-","-","-","-","-","-",53,-27.32,8.14,99.99,0.10,61.02,13.46
242189,2357,"Bacteria","Firmicutes","Bacilli","-","-","-","-","-",1,-22.00,0.00,100.00,0.00,52.00,0.00
242190,2357,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus","Alicyclobacillus vulcanalis","Alicyclobacillus vulcanalis",5,-23.00,0.00,98.15,0.00,54.00,0.00
242191,2357,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","-","-",44,-39.00,0.00,100.00,0.00,80.00,0.00
242192,2357,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","-","-",1,-48.00,0.00,100.00,0.00,95.00,0.00
242193,2357,"Bacteria","Firmicutes","Bacilli","Lactobacillales","-","-","-","-",10,-117.50,0.89,99.57,0.36,215.50,0.89
242194,2357,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","-","-",1,-21.00,0.00,100.00,0.00,50.00,0.00
242195,2357,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","-","-","-",1,-47.00,0.00,100.00,0.00,95.00,0.00
242196,2357,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","-","-",2,-94.50,0.51,100.00,0.00,175.53,1.50
242197,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","-","-","-","-",478,-43.43,15.92,99.08,2.77,90.07,28.20
242198,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","-","-",54,-47.57,18.17,99.48,1.69,96.32,30.86
242199,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium bartlettii","Clostridium bartlettii DSM 16795",1,-124.73,7.54,100.00,0.00,227.09,12.96
242200,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium clostridioforme","Clostridium clostridioforme",73,-70.17,26.55,99.81,0.28,133.50,45.21
242201,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium nexile","Clostridium nexile DSM 1787",3,-57.33,3.06,99.72,0.49,111.67,6.51
242202,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium phytofermentans","Clostridium phytofermentans ISDg",2,-24.00,0.00,100.00,0.00,55.00,0.00
242203,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium polysaccharolyticum","Clostridium polysaccharolyticum",2,-57.00,0.00,99.11,0.00,112.00,0.00
242204,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium propionicum","Clostridium propionicum",1,-40.00,0.00,100.00,0.00,82.00,0.00
242205,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp. enrichment culture clone 7-14","Clostridium sp. enrichment culture clone 7-14",26,-45.50,10.61,100.00,0.00,92.00,18.38
242206,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oxobacter","Oxobacter pfennigii","Oxobacter pfennigii",1,-26.00,0.00,100.00,0.00,59.00,0.00
242207,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","-","-",6,-49.81,15.59,99.97,0.15,99.12,26.37
242208,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",10,-50.50,6.81,100.00,0.00,100.75,11.06
242209,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium eligens","-",80,-73.25,19.15,99.87,0.30,139.27,32.81
242210,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium fissicatena","Eubacterium fissicatena",1,-125.00,0.00,99.56,0.00,228.00,0.00
242211,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium hallii","Eubacterium hallii",68,-72.02,22.04,99.84,0.30,136.92,37.56
242212,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium oxidoreducens","Eubacterium oxidoreducens",4,-50.00,9.90,99.56,0.62,100.50,17.68
242213,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ramulus","Eubacterium ramulus",8,-79.67,18.40,99.22,0.19,151.00,31.05
242214,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium rectale","-",32,-72.59,26.73,98.79,2.54,139.53,44.35
242215,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium siraeum","-",23,-89.53,16.64,99.65,0.35,167.42,27.48
242216,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum","-",8,-94.60,8.81,99.63,0.27,175.53,15.62
242217,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","-","-","-",37,-38.07,11.34,97.83,4.64,82.05,18.11
242218,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","Butyrivibrio crossotus","Butyrivibrio crossotus DSM 2876",4,-66.00,4.62,100.00,0.00,127.50,7.51
242219,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus GD/7",25,-72.29,11.57,99.92,0.22,137.14,19.89
242220,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","Dorea formicigenerans","Dorea formicigenerans ATCC 27755",9,-91.88,20.57,99.71,0.39,171.38,34.25
242221,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","Dorea longicatena","Dorea longicatena DSM 13814",9,-111.00,0.00,99.51,0.00,204.00,0.00
242222,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Lachnospira multipara","Lachnospira multipara",7,-43.50,0.71,99.44,0.79,89.00,0.00
242223,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella","Robinsoniella peoriensis","Robinsoniella peoriensis",3,-57.00,0.00,100.00,0.00,112.00,0.00
242224,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","-","-",4,-63.64,11.89,99.15,1.20,126.71,14.88
242225,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia faecis","Roseburia faecis",1,-57.00,0.00,100.00,0.00,111.00,0.00
242226,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia hominis","Roseburia hominis",1,-54.00,0.00,100.00,0.00,106.00,0.00
242227,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","Roseburia inulinivorans",4,-97.00,30.02,99.63,0.43,178.50,50.23
242228,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified (derived from Lachnospiraceae)","Marvinbryantia formatexigens","Bryantella formatexigens DSM 14469",47,-34.00,0.00,100.00,0.00,72.00,0.00
242229,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Filifactor","Filifactor alocis","Filifactor alocis ATCC 35896",1,-21.00,0.00,100.00,0.00,51.00,0.00
242230,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","-","-","-",4,-61.10,4.65,100.00,0.00,117.91,7.97
242231,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium prausnitzii M21/2",475,-74.45,16.84,99.34,0.29,143.17,28.44
242232,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","-","-",77,-37.35,11.46,98.83,2.71,80.00,24.24
242233,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus albus","Ruminococcus albus",1,-47.00,0.00,100.00,0.00,95.00,0.00
242234,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus callidus","Ruminococcus callidus",13,-35.86,13.15,100.00,0.00,75.86,22.42
242235,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus flavefaciens","Ruminococcus flavefaciens",8,-58.00,0.00,100.00,0.00,112.00,0.00
242236,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus gnavus","Ruminococcus gnavus ATCC 29149",8,-55.27,3.16,99.71,0.34,108.82,5.71
242237,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus lactaris","Ruminococcus lactaris ATCC 29176",19,-73.00,0.00,98.63,0.00,146.00,0.00
242238,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus obeum","Ruminococcus obeum ATCC 29174",29,-86.81,26.06,99.89,0.17,162.06,43.89
242239,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus sp. 5_1_39BFAA","Ruminococcus sp. 5_1_39BFAA",59,-78.29,20.71,99.51,0.28,151.29,36.47
242240,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus sp. SR1/5","Ruminococcus sp. SR1/5",23,-54.00,0.00,99.07,0.00,108.00,0.00
242241,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","Subdoligranulum variabile","Subdoligranulum variabile DSM 15176",33,-76.61,23.23,99.94,0.16,145.11,40.29
242242,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","-","-","-",1,-69.50,2.73,99.72,0.39,132.38,5.21
242243,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","-","-",45,-63.57,6.08,99.74,0.39,122.43,10.33
242244,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","Blautia sp. Ser8","Blautia sp. Ser8",1,-94.00,0.00,98.86,0.00,176.00,0.00
242245,2357,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","unclassified (derived from Clostridiales)","Clostridiales genomosp. BVAB3","Clostridiales genomosp. BVAB3 str. UPII9-5",1,-48.00,0.00,100.00,0.00,96.00,0.00
242246,2357,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","-","-","-",2,-117.73,9.35,99.96,0.14,213.27,15.90
242247,2357,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","-","-","-","-",10,-31.10,0.31,100.00,0.00,67.60,0.68
242248,2357,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","-","-","-",14,-33.08,0.56,100.00,0.00,71.12,0.84
242249,2357,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","Dialister micraerophilus","Dialister micraerophilus",151,-25.00,0.00,100.00,0.00,57.00,0.00
242250,2357,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas","Selenomonas ruminantium","Selenomonas ruminantium",7,-36.55,6.23,100.00,0.00,76.55,10.18
242251,2357,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocella","Methylocella silvestris","Methylocella silvestris BL2",11,-24.00,0.00,100.00,0.00,56.00,0.00
242252,2357,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Anaplasma phagocytophilum",2,-55.50,2.12,100.00,0.00,109.00,2.83
242253,2357,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","Oxalobacter formigenes","-",1,-116.67,0.52,99.39,0.23,218.33,1.03
242254,2357,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thiorhodococcus","Thiorhodococcus minor","Thiorhodococcus minor",1,-22.33,0.52,100.00,0.00,53.33,0.52
242255,2357,"Eukaryota","Streptophyta","unclassified (derived from Streptophyta)","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium irio","Sisymbrium irio",7,-29.75,3.77,100.00,0.00,65.00,5.83
242256,2357,"Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma endosymbiont of Drosophila tenebrosa","Spiroplasma endosymbiont of Drosophila tenebrosa",4,-26.00,0.00,100.00,0.00,58.00,0.00
242257,2357,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Akkermansia","Akkermansia muciniphila","-",1,-71.00,0.00,100.00,0.00,135.00,0.00
242258,2358,"Bacteria","-","-","-","-","-","-","-",182,-35.45,10.13,99.76,1.26,74.96,17.43
242259,2358,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","-","-","-",1,-23.90,1.45,100.00,0.00,55.50,2.42
242260,2358,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Atopobium","-","-",4,-24.20,0.41,100.00,0.00,56.20,0.41
242261,2358,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","-",5,-134.30,5.62,99.18,1.17,244.10,3.21
242262,2358,"Eukaryota","Arthropoda","Insecta","Isoptera","Rhinotermitidae","Coptotermes","Coptotermes formosanus","Coptotermes formosanus (Formosan subterranean termite)",18,-29.58,4.96,100.00,0.00,64.36,8.12
242263,2358,"Bacteria","Bacteroidetes","-","-","-","-","-","-",13,-27.14,1.77,99.31,0.86,61.43,2.99
242264,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","-","-","-","-",8,-107.07,2.42,99.96,0.13,196.04,3.94
242265,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","-","-",183,-75.58,21.99,99.71,0.48,143.94,37.88
242266,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae","-",5,-111.67,9.99,99.28,0.61,210.83,16.74
242267,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii","-",4,-77.75,3.54,100.00,0.00,146.88,6.01
242268,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","-",19,-110.77,3.19,99.03,0.15,206.17,5.47
242269,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides pectinophilus","Bacteroides pectinophilus ATCC 43243",30,-67.35,25.47,99.89,0.25,129.00,43.21
242270,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","-",6,-72.25,3.86,99.73,0.74,138.35,6.75
242271,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","-",1,-61.00,0.00,100.00,0.00,119.00,0.00
242272,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","-","-","-",17,-21.05,0.22,100.00,0.00,51.05,0.22
242273,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Barnesiella","Barnesiella intestinihominis","Barnesiella intestinihominis",1,-125.00,0.00,98.72,0.00,235.00,0.00
242274,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Butyricimonas","Butyricimonas virosa","Butyricimonas virosa",1,-133.00,0.00,99.18,0.00,244.00,0.00
242275,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Odoribacter","Odoribacter splanchnicus","Odoribacter splanchnicus",5,-103.00,0.00,98.96,0.00,193.00,0.00
242276,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides","-","-",1,-70.54,5.68,100.00,0.00,135.08,9.65
242277,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","-","-",47,-22.00,0.00,100.00,0.00,52.00,0.00
242278,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella copri","-",28,-92.83,26.17,99.42,0.52,174.47,45.78
242279,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella intermedia","Prevotella intermedia",1,-37.00,0.00,97.50,0.00,80.00,0.00
242280,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella timonensis","-",1,-133.50,0.71,99.39,0.29,243.00,0.00
242281,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","-","-",3,-54.20,4.02,97.71,3.10,111.80,1.79
242282,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii","Alistipes finegoldii",3,-70.50,4.95,98.62,0.08,146.00,8.49
242283,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","-",7,-128.67,0.82,99.79,0.52,235.00,0.00
242284,2358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii","Alistipes shahii WAL 8301",13,-108.50,31.82,99.80,0.29,201.50,57.28
242285,2358,"Bacteria","Firmicutes","-","-","-","-","-","-",42,-26.97,5.80,99.99,0.10,60.52,9.49
242286,2358,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus","Alicyclobacillus vulcanalis","Alicyclobacillus vulcanalis",17,-23.00,0.00,98.15,0.00,54.00,0.00
242287,2358,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus schlegelii","Bacillus schlegelii",1,-22.00,0.00,100.00,0.00,52.00,0.00
242288,2358,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","-","-",49,-39.00,0.00,100.00,0.00,80.00,0.00
242289,2358,"Bacteria","Firmicutes","Bacilli","Lactobacillales","-","-","-","-",2,-117.50,0.89,99.57,0.36,215.50,0.89
242290,2358,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","-","-",5,-61.75,37.88,100.00,0.00,120.00,64.98
242291,2358,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","-",1,-108.00,0.00,99.51,0.00,204.00,0.00
242292,2358,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus rhamnosus","Lactobacillus rhamnosus",2,-22.00,0.00,100.00,0.00,52.00,0.00
242293,2358,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ruminis","-",1,-121.80,3.79,99.56,0.02,228.00,6.32
242294,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","-","-","-","-",289,-40.50,17.40,99.65,1.43,84.12,30.12
242295,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","-","-",40,-48.54,16.44,99.16,2.50,100.09,31.52
242296,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium bartlettii","Clostridium bartlettii DSM 16795",2,-124.73,7.54,100.00,0.00,227.09,12.96
242297,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium bolteae","-",1,-28.00,2.00,100.00,0.00,62.25,3.50
242298,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium clostridioforme","Clostridium clostridioforme",72,-67.00,15.29,99.89,0.25,128.18,26.39
242299,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium disporicum","Clostridium disporicum",1,-73.00,0.00,100.00,0.00,138.00,0.00
242300,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium leptum","Clostridium leptum DSM 753",1,-97.00,0.00,100.00,0.00,179.00,0.00
242301,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium lituseburense","Clostridium lituseburense",1,-62.33,4.93,99.47,0.46,122.67,10.79
242302,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp. Kas107-2","Clostridium sp. Kas107-2",9,-43.67,11.55,100.00,0.00,88.33,19.63
242303,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp. enrichment culture clone 7-14","Clostridium sp. enrichment culture clone 7-14",2,-43.00,1.41,100.00,0.00,87.50,2.12
242304,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XI. Incertae Sedis","-","-","-",2,-22.00,0.00,100.00,0.00,52.00,0.00
242305,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","-","-",1,-60.57,5.63,99.43,0.38,118.71,10.31
242306,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",4,-52.00,9.90,100.00,0.00,103.50,16.26
242307,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium eligens","-",86,-69.72,21.88,99.90,0.23,133.51,37.92
242308,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium hallii","-",44,-73.93,23.96,99.91,0.24,139.93,40.77
242309,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ramulus","Eubacterium ramulus",9,-64.00,34.59,99.55,0.60,123.50,59.33
242310,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium rectale","-",7,-66.51,29.59,99.50,0.77,128.49,50.99
242311,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium siraeum","-",17,-65.10,21.98,99.66,0.47,126.34,38.13
242312,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum","-",3,-78.00,0.00,100.00,0.00,147.00,0.00
242313,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","-","-","-",13,-43.00,10.58,99.96,0.24,87.10,17.59
242314,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","Butyrivibrio crossotus","Butyrivibrio crossotus DSM 2876",77,-71.12,15.36,100.00,0.00,135.71,26.12
242315,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus GD/7",9,-69.50,12.92,99.50,0.99,133.75,22.95
242316,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","Dorea formicigenerans","Dorea formicigenerans ATCC 27755",2,-89.50,4.70,100.00,0.00,167.00,7.31
242317,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","Dorea longicatena","Dorea longicatena DSM 13814",13,-132.00,0.00,100.00,0.00,238.00,0.00
242318,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Hespellia stercorisuis",2,-28.00,7.07,100.00,0.00,62.50,12.02
242319,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia faecis","Roseburia faecis",2,-39.50,6.02,100.00,0.00,81.50,10.41
242320,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","Roseburia inulinivorans",2,-55.50,16.74,99.63,0.43,110.00,28.87
242321,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified (derived from Lachnospiraceae)","Lachnospiraceae bacterium 14-2","Lachnospiraceae bacterium 14-2",28,-49.50,36.50,100.00,0.00,97.67,60.92
242322,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified (derived from Lachnospiraceae)","Lachnospiraceae bacterium A4","Lachnospiraceae bacterium A4",1,-68.00,0.00,100.00,0.00,130.00,0.00
242323,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified (derived from Lachnospiraceae)","Marvinbryantia formatexigens","Bryantella formatexigens DSM 14469",7,-34.50,0.53,100.00,0.00,72.50,0.53
242324,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","-","-","-",19,-47.45,6.10,99.94,0.23,95.06,10.44
242325,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium prausnitzii",546,-72.19,14.93,99.73,0.26,137.61,25.31
242326,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","-","-",8,-62.06,3.86,99.48,0.40,121.77,6.82
242327,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus albus","-",8,-45.83,3.94,100.00,0.00,92.38,6.82
242328,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus bromii","-",57,-69.96,4.44,99.53,0.18,134.54,7.50
242329,2358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus callidus","Ruminococcus callidus",4,-70.00,19.63,99.69,0.35,134.50,34.06
